extracurricularPortal	GET	/extracurricular-portal/batches/:batchId/students	auth	-	extracurricularPortalController.getBatchStudents
extracurricularPortal	GET	/extracurricular-portal/schedule/today	auth	-	extracurricularPortalController.getTodaySchedule
extracurricularPortal	GET	/extracurricular-portal/schedule	auth	-	extracurricularPortalController.getWeeklySchedule
extracurricularPortal	POST	/extracurricular-portal/attendance	auth	-	extracurricularPortalController.markAttendance
extracurricularPortal	GET	/extracurricular-portal/attendance/summary	auth	-	extracurricularPortalController.getAttendanceSummary
extracurricularPortal	GET	/extracurricular-portal/practice-work	auth	-	extracurricularPortalController.listPracticeWork
extracurricularPortal	POST	/extracurricular-portal/practice-work	auth	-	extracurricularPortalController.addPracticeWork
extracurricularPortal	GET	/extracurricular-portal/events	auth	-	extracurricularPortalController.listEvents
extracurricularPortal	POST	/extracurricular-portal/events	auth	-	extracurricularPortalController.createEvent
extracurricularPortal	GET	/extracurricular-portal/achievements	auth	-	extracurricularPortalController.listAchievements
extracurricularPortal	POST	/extracurricular-portal/achievements	auth	-	extracurricularPortalController.addAchievement
extracurricularStaff	GET	/extracurricular-staff/dashboard-stats	auth	P:extracurricular_staff.manage	staffController.getDashboardStats
extracurricularStaff	GET	/extracurricular-staff/	auth	P:extracurricular_staff.manage	staffController.listStaff
extracurricularStaff	POST	/extracurricular-staff/	auth	P:extracurricular_staff.manage	staffController.createStaff
extracurricularStaff	GET	/extracurricular-staff/:id	auth	P:extracurricular_staff.manage	staffController.getStaff
extracurricularStaff	PATCH	/extracurricular-staff/:id	auth	P:extracurricular_staff.manage	staffController.updateStaff
extracurricularStaff	PATCH	/extracurricular-staff/:id/status	auth	P:extracurricular_staff.manage	staffController.setStaffStatus
extracurricularStaff	PUT	/extracurricular-staff/:id/activities	auth	P:extracurricular_staff.manage	staffController.assignActivities
extracurricularStaff	GET	/extracurricular-staff/:id/batches	auth	P:extracurricular_staff.manage	staffController.listBatches
extracurricularStaff	POST	/extracurricular-staff/:id/batches	auth	P:extracurricular_staff.manage	staffController.createBatch
extracurricularStaff	PATCH	/extracurricular-staff/batches/:batchId	auth	P:extracurricular_staff.manage	staffController.updateBatch
extracurricularStaff	DELETE	/extracurricular-staff/batches/:batchId	auth	P:extracurricular_staff.manage	staffController.deleteBatch
extracurricularStaff	POST	/extracurricular-staff/batches/:batchId/students	auth	P:extracurricular_staff.manage	staffController.addBatchStudents
extracurricularStaff	DELETE	/extracurricular-staff/batches/:batchId/students/:studentId	auth	P:extracurricular_staff.manage	staffController.removeBatchStudent
extracurricularStaff	GET	/extracurricular-staff/:id/schedule	auth	P:extracurricular_staff.manage	staffController.listScheduleSlots
extracurricularStaff	POST	/extracurricular-staff/schedule	auth	P:extracurricular_staff.manage	staffController.createScheduleSlot
extracurricularStaff	DELETE	/extracurricular-staff/schedule/:slotId	auth	P:extracurricular_staff.manage	staffController.deleteScheduleSlot
extracurricularStaff	GET	/extracurricular-staff/:id/achievements	auth	P:extracurricular_staff.manage	achievementController.listAchievements
extracurricularStaff	POST	/extracurricular-staff/:id/achievements	auth	P:extracurricular_staff.manage	achievementController.addAchievement
extracurricularStaff	DELETE	/extracurricular-staff/:id/achievements/:achievementId	auth	P:extracurricular_staff.manage	achievementController.deleteAchievement
fees	GET	/fees/classes	auth	P:fees.view	feesController.listClassesForFees
fees	GET	/fees/structures	auth	P:fees.view	feesController.listFeeStructures
fees	POST	/fees/structures	auth	P:fees.manage	feesController.createFeeStructure
fees	PATCH	/fees/structures/:id	auth	P:fees.manage	feesController.updateFeeStructure
fees	DELETE	/fees/structures/:id	auth	P:fees.manage	feesController.deleteFeeStructure
fees	GET	/fees/dashboard	auth	P:fees.view	feesController.getDashboardStats
fees	GET	/fees/analytics	auth	P:fees.view	feesController.getAnalytics
fees	GET	/fees/students	auth	P:fees.view	feesController.listStudentFeeDetails
fees	GET	/fees/payments	auth	P:fees.view	feesController.listPaymentHistory
fees	GET	/fees/payments/:paymentId/receipt	auth	P:fees.view	feesController.getReceipt
fees	GET	/fees/recent-activity	auth	P:fees.view	feesController.getRecentActivity
fees	GET	/fees/reports/collection	auth	P:fees.view	feesController.getCollectionReport
fees	GET	/fees/reports/class-wise	auth	P:fees.view	feesController.getClassWiseCollection
fees	POST	/fees/bulk/assign	auth	P:fees.manage	feesController.bulkAssignFees
fees	PATCH	/fees/bulk/update	auth	P:fees.manage	feesController.bulkUpdateFees
fees	DELETE	/fees/bulk/remove	auth	P:fees.manage	feesController.bulkRemoveFees
health	GET	/health/	PUBLIC	-	
homework	GET	/homework/review	auth	P:homework.manage	homeworkController.listForReview
homework	GET	/homework/	auth	P:homework.view	homeworkController.listForClass
homework	POST	/homework/	auth	P:homework.manage	homeworkController.createHomework
homework	PATCH	/homework/:id	auth	P:homework.manage	homeworkController.updateHomework
homework	PATCH	/homework/:id/approve	auth	P:homework.manage	homeworkController.approveHomework
homework	PATCH	/homework/:id/request-changes	auth	P:homework.manage	homeworkController.requestChanges
homework	DELETE	/homework/:id	auth	P:homework.manage	homeworkController.deleteHomework
homework	POST	/homework/:id/submit	auth	P:homework.submit	homeworkController.submitHomework
homework	GET	/homework/:id/submissions	auth	P:homework.manage	homeworkController.listSubmissionsForHomework
learningGames	GET	/learning-games/catalog	auth	R:student	learningGamesController.getCatalog
learningGames	POST	/learning-games/attempts	auth	R:student	learningGamesController.submitAttempt
learningGames	GET	/learning-games/profile	auth	R:student	learningGamesController.getProfile
leaveRequest	GET	/leave-requests/summary	auth	R:teacher,principal	leaveRequestController.getMySummary
leaveRequest	GET	/leave-requests/	auth	R:teacher,principal	leaveRequestController.listMine
leaveRequest	POST	/leave-requests/	auth	R:teacher,principal	leaveRequestController.applyMine
leaveRequest	GET	/leave-requests/	auth	P:teachers.manage	leaveRequestController.list
leaveRequest	POST	/leave-requests/	auth	P:teachers.manage	leaveRequestController.create
leaveRequest	PATCH	/leave-requests/:id	auth	P:teachers.manage	leaveRequestController.review
leaveRequest	DELETE	/leave-requests/:id	auth	P:teachers.manage	leaveRequestController.remove
notification	GET	/notifications/me	auth	-	notificationController.listForMe
notification	PUT	/notifications/read-all	auth	-	notificationController.markAllReadForMe
notification	PUT	/notifications/:notificationId/read	auth	-	notificationController.markReadForMe
notification	GET	/notifications/	auth	P:notifications.view	notificationController.listForSchool
notification	POST	/notifications/	auth	P:notifications.manage	notificationController.createNotification
notification	POST	/notifications/emergency	auth	R:school_admin,super_admin,principal P:notifications.manage	notificationController.createEmergencyAlert
push	POST	/push/subscribe	auth	-	pushController.subscribe
push	POST	/push/unsubscribe	auth	-	pushController.unsubscribe
rbac	GET	//roles	auth	P:users.view	rbacController.listRoles
rbac	GET	//permissions	auth	P:users.view	rbacController.listPermissions
rbac	GET	//role-permissions	auth	P:users.view	rbacController.listRolePermissionMatrix
registration	GET	/auth/register/meta	PUBLIC	-	registrationController.getMeta
registration	POST	/auth/register/principal	PUBLIC	-	registrationController.submitPrincipal
registration	POST	/auth/register/accountant	PUBLIC	-	registrationController.submitAccountant
registration	POST	/auth/register/driver	PUBLIC	-	registrationController.submitDriver
registration	POST	/auth/register/extracurricular-staff	PUBLIC	-	registrationController.submitExtracurricularStaff
registration	POST	/auth/register/teacher	PUBLIC	-	registrationController.submitTeacher
registration	POST	/auth/register/student	PUBLIC	-	registrationController.submitStudent
registration	GET	/registration-requests/	auth	-	registrationController.listQueue
registration	PATCH	/registration-requests/:id	auth	-	registrationController.review
reports	GET	/reports/admin/overview	auth	R:school_admin,super_admin,principal	reportsController.getAdminOverview
reports	GET	/reports/admin/dashboard-overview	auth	R:school_admin,super_admin,principal	reportsController.getDashboardOverview
reports	GET	/reports/principal/school-analytics	auth	R:principal,school_admin,super_admin	reportsController.getSchoolAnalytics
